Krankenkasse,Jahr,Quartal,time,churn_rel,predicted_effect_cf
bkk vdn,2018,4,2018 Q4,0.4096593359206554,-0.41662278157829247
bkk vdn,2019,1,2019 Q1,-0.7558514064848615,0.5719758744873708
bkk vdn,2019,2,2019 Q2,0.6188065255960882,0.41800211177854063
bkk vdn,2019,3,2019 Q3,-0.2666437295716498,0.050598235665369626
bkk vdn,2019,4,2019 Q4,0.2975420439844761,-0.3417292245353819
bkk vdn,2020,1,2020 Q1,-0.6363128251429554,0.19566456555855832
bkk vdn,2020,2,2020 Q2,0.6533685258102203,0.3447672424315465
bkk vdn,2020,3,2020 Q3,-0.0902759865875677,0.22673413142904777
bkk vdn,2020,4,2020 Q4,0.47760423389699236,-0.09526985375872304
bkk vdn,2021,1,2021 Q1,-0.5652620760534429,0.5803968438216445
bkk vdn,2021,2,2021 Q2,0.008613264427217915,0.298038829561154
bkk vdn,2021,3,2021 Q3,-0.29713202997157867,0.28360354410432737
bkk vdn,2021,4,2021 Q4,0.5442059344361422,0.007539624796153527
bkk vdn,2022,1,2022 Q1,-0.2792216160487993,0.4955922256979656
bkk vdn,2022,2,2022 Q2,0.4910829671749806,0.26740953275421053
bkk vdn,2022,3,2022 Q3,0.5872770919067215,0.689318720405387
bkk vdn,2022,4,2022 Q4,0.9887065842744513,0.5789938305815417
bkk vdn,2023,1,2023 Q1,0.0,0.446051660585303
bkk vdn,2023,2,2023 Q2,0.4051145714647424,0.7560638950944663
bkk vdn,2023,3,2023 Q3,-0.2605808431051149,0.869253731555027
bkk vdn,2023,4,2023 Q4,0.8512072816147656,0.8403381803823674
bkk vdn,2024,1,2024 Q1,-0.48886474741988045,0.16117312320416108
bkk vdn,2024,2,2024 Q2,0.5332549546523345,0.3808666841428055
bkk vdn,2024,3,2024 Q3,0.2171824750448983,0.4770741205116718
bkk vdn,2024,4,2024 Q4,1.1835799124817672,0.41745992529652837
bkk vdn,2025,1,2025 Q1,-0.4448288644507599,0.4471054067802397
bkk verbund plus,2016,1,2016 Q1,0.18902773368733947,0.2074925484709266
bkk verbund plus,2016,2,2016 Q2,1.3149367015684186,0.01365278443087377
bkk verbund plus,2016,3,2016 Q3,0.6055781423250789,-1.1491547951232535
bkk verbund plus,2016,4,2016 Q4,1.0964788334369524,-1.2176548096349777
bkk verbund plus,2017,1,2017 Q1,0.12159669033376196,1.119703664765504
bkk verbund plus,2017,2,2017 Q2,0.8529350177985621,1.5274109852032562
bkk verbund plus,2017,3,2017 Q3,0.8692522769426682,2.063046313978447
bkk verbund plus,2017,4,2017 Q4,1.369487059856739,0.24902485782542363
bkk verbund plus,2018,1,2018 Q1,0.023012778860732077,1.5949508331646127
bkk verbund plus,2018,2,2018 Q2,1.986763929678301,2.9500595156048712
bkk verbund plus,2018,3,2018 Q3,1.6017091975529811,3.287985022165189
bkk verbund plus,2018,4,2018 Q4,2.9178203855597933,0.5098009707070008
bkk verbund plus,2019,1,2019 Q1,3.72471382522399,-0.7120317230644502
bkk verbund plus,2019,2,2019 Q2,9.463741695520781,-3.4182683270302405
bkk verbund plus,2019,3,2019 Q3,4.170206107211516,-3.2327913802298753
bkk verbund plus,2019,4,2019 Q4,5.1835320121460535,-5.843671485851949
bkk verbund plus,2020,1,2020 Q1,3.906967254921963,0.026461342389149798
bkk verbund plus,2020,2,2020 Q2,5.523267229530728,-1.2813412794184724
bkk verbund plus,2020,3,2020 Q3,2.216102562194146,-1.1710030387032124
bkk verbund plus,2020,4,2020 Q4,2.482069392361743,-0.5657995591618704
bkk verbund plus,2021,1,2021 Q1,1.425462942404192,0.5299345500077871
bkk verbund plus,2021,2,2021 Q2,-0.3327495621716287,0.5568156689339392
bkk verbund plus,2021,3,2021 Q3,0.46916183447548765,0.6663381549220434
bkk verbund plus,2021,4,2021 Q4,0.6348706647777953,0.5225899178370361
bkk verbund plus,2022,1,2022 Q1,0.6256517205422315,-0.010684313030816172
bkk verbund plus,2022,2,2022 Q2,-0.5483592400690847,0.038352048623537874
bkk verbund plus,2022,3,2022 Q3,-0.42981808709243263,1.4464015574188873
bkk verbund plus,2022,4,2022 Q4,-0.18313421121479026,1.0633942041362319
bkk verbund plus,2023,1,2023 Q1,-0.7399965053293727,0.11642535916183297
bkk verbund plus,2023,2,2023 Q2,-1.8342971314902343,0.032744286998606945
bkk verbund plus,2023,3,2023 Q3,-0.7504774542943988,-0.39994421534893315
bkk verbund plus,2023,4,2023 Q4,-0.21952805984172297,-0.5770972994902556
bkk verbund plus,2024,1,2024 Q1,-0.8420175827757608,0.4669561148324291
bkk verbund plus,2024,2,2024 Q2,-0.23557556223121104,-0.018473007769487564
bkk verbund plus,2024,3,2024 Q3,-0.11623543624898179,-0.4539175555352692
bkk verbund plus,2024,4,2024 Q4,-0.6835633258196346,-0.4805622917817221
bkk verbund plus,2025,1,2025 Q1,-1.3525482525740857,0.7708181185143467
bkk vital,2016,1,2016 Q1,0.5253940455341506,-0.03935669843708994
bkk vital,2016,2,2016 Q2,-0.7077526132404182,-1.2651523941744138
bkk vital,2016,3,2016 Q3,-0.31801732646123476,-0.3994220735679978
bkk vital,2016,4,2016 Q4,0.9790979097909791,-0.6064094121314502
bkk vital,2017,1,2017 Q1,-0.40309401895631336,-0.057362312609307436
bkk vital,2017,2,2017 Q2,-0.9844672938087946,-0.074069813381425
bkk vital,2017,3,2017 Q3,-0.4860804242156429,0.009398841867971335
bkk vital,2017,4,2017 Q4,0.03330373001776199,0.1866723938276511
bkk voralb heller*index*leuze,2016,1,2016 Q1,1.805758906783797,-0.3357604832549594
bkk voralb heller*index*leuze,2016,2,2016 Q2,1.6658676893576225,0.007305240095067816
bkk voralb heller*index*leuze,2016,3,2016 Q3,0.8251797713073205,-0.20555541220005316
bkk voralb heller*index*leuze,2016,4,2016 Q4,1.3679410733076114,-0.33760734184390817
bkk voralb heller*index*leuze,2017,1,2017 Q1,0.14994232987312572,0.37172093892879515
bkk voralb heller*index*leuze,2017,2,2017 Q2,0.6103881147068986,0.29484110030632993
bkk voralb heller*index*leuze,2017,3,2017 Q3,0.5608974358974359,0.35802605599676357
bkk voralb heller*index*leuze,2017,4,2017 Q4,1.1496869664200342,0.4982908647055875
bkk voralb heller*index*leuze,2018,1,2018 Q1,0.6189511591267162,0.22907063887170817
bkk voralb heller*index*leuze,2018,2,2018 Q2,0.49211497595347276,0.014848210732907152
bkk voralb heller*index*leuze,2018,3,2018 Q3,0.4340567612687813,-0.007426614695381188
bkk voralb heller*index*leuze,2018,4,2018 Q4,1.6068262411347518,0.7664441751550446
bkk voralb heller*index*leuze,2019,1,2019 Q1,0.47987784927473004,0.033519792962876174
bkk voralb heller*index*leuze,2019,2,2019 Q2,0.7272332573537393,0.29696398243869393
bkk voralb heller*index*leuze,2019,3,2019 Q3,0.40948275862068967,0.1775720639628337
bkk voralb heller*index*leuze,2019,4,2019 Q4,1.0409959218716462,0.4882103840486909
bkk voralb heller*index*leuze,2020,1,2020 Q1,-0.021242697822623474,0.2694413969682137
bkk voralb heller*index*leuze,2020,2,2020 Q2,0.7542760012748326,0.3140224482221699
bkk voralb heller*index*leuze,2020,3,2020 Q3,0.47448334036271617,0.040118840002197564
bkk voralb heller*index*leuze,2020,4,2020 Q4,0.8710252912162871,-0.5762011338950204
bkk voralb heller*index*leuze,2021,1,2021 Q1,0.16645859342488556,0.7434935421805107
bkk voralb heller*index*leuze,2021,2,2021 Q2,0.4985459077690071,0.5797337249738809
bkk voralb heller*index*leuze,2021,3,2021 Q3,0.3617197188921042,-0.932848791054845
bkk voralb heller*index*leuze,2021,4,2021 Q4,0.5972608382246937,-1.38693703099695
bkk voralb heller*index*leuze,2022,1,2022 Q1,-0.051182311393182515,0.31761676255734467
bkk voralb heller*index*leuze,2022,2,2022 Q2,0.7681278164686604,0.5315956556416142
bkk voralb heller*index*leuze,2022,3,2022 Q3,-0.1321272487041366,-0.28987724721355107
bkk voralb heller*index*leuze,2022,4,2022 Q4,0.5495623855078364,-0.7789253359946992
bkk voralb heller*index*leuze,2023,1,2023 Q1,0.4554655870445344,0.705100457267106
bkk voralb heller*index*leuze,2023,2,2023 Q2,0.5541561712846348,0.3442000909680035
bkk voralb heller*index*leuze,2023,3,2023 Q3,0.13026052104208416,-0.2630793003601442
bkk voralb heller*index*leuze,2023,4,2023 Q4,0.44030821575102574,-0.3812503217077581
bkk voralb heller*index*leuze,2024,1,2024 Q1,-0.09963136395337252,0.22275528946326142
bkk voralb heller*index*leuze,2024,2,2024 Q2,0.6881420165553007,-0.07773482493873393
bkk voralb heller*index*leuze,2024,3,2024 Q3,0.4952456418383518,-0.47505176342172173
bkk voralb heller*index*leuze,2024,4,2024 Q4,0.7589197713384584,-0.4990547295984888
bkk voralb heller*index*leuze,2025,1,2025 Q1,-0.7532035605986501,0.44146560014651737
bkk werra-meissner,2016,1,2016 Q1,1.8474441799841324,-0.2616881190912435
bkk werra-meissner,2016,2,2016 Q2,0.8272127012389644,-0.7049521656020823
bkk werra-meissner,2016,3,2016 Q3,0.6438320885912954,-1.362668535825115
bkk werra-meissner,2016,4,2016 Q4,0.994297411902325,-1.6964036568832348
bkk werra-meissner,2017,1,2017 Q1,0.19183437092804403,-0.4809392550714267
bkk werra-meissner,2017,2,2017 Q2,0.6574906975904049,-0.6533747842888775
bkk werra-meissner,2017,3,2017 Q3,0.46297957865269357,0.04770735352476641
bkk werra-meissner,2017,4,2017 Q4,0.9074021148899686,-1.3685211954915522
bkk werra-meissner,2018,1,2018 Q1,-0.4177582666572258,0.17404687490576878
bkk werra-meissner,2018,2,2018 Q2,0.6434869169510807,0.6436164331853748
bkk werra-meissner,2018,3,2018 Q3,0.1377653749690911,0.5873398320939331
bkk werra-meissner,2018,4,2018 Q4,0.7125723155072667,-1.040319330242479
bkk werra-meissner,2019,1,2019 Q1,-0.15411558669001751,0.8985294187673674
bkk werra-meissner,2019,2,2019 Q2,1.0980144530975935,0.7316218179649876
bkk werra-meissner,2019,3,2019 Q3,0.07980845969672785,0.9218510120175987
bkk werra-meissner,2019,4,2019 Q4,0.825185493377713,0.6704182259522135
bkk werra-meissner,2020,1,2020 Q1,-0.07909215955983494,0.8442145470079334
bkk werra-meissner,2020,2,2020 Q2,-1.0599855456516503,0.37223174073276033
bkk werra-meissner,2020,3,2020 Q3,-0.11130821941632754,0.680950840268347
bkk werra-meissner,2020,4,2020 Q4,0.43528223700247237,0.31192636395897394
bkk werra-meissner,2021,1,2021 Q1,-0.22189862006795646,0.2886582629539646
bkk werra-meissner,2021,2,2021 Q2,0.09729654597261797,0.6509253022584788
bkk werra-meissner,2021,3,2021 Q3,-0.05554398389224467,0.9380813675553371
bkk werra-meissner,2021,4,2021 Q4,0.4133379645710316,0.7618074983961581
bkk werra-meissner,2022,1,2022 Q1,-0.15220173648344806,0.5002354392900232
bkk werra-meissner,2022,2,2022 Q2,0.17322016282695307,0.4120102930276499
bkk werra-meissner,2022,3,2022 Q3,0.9925644129344632,0.8132522887361567
bkk werra-meissner,2022,4,2022 Q4,0.9245942058763099,0.6103132234554843
bkk werra-meissner,2023,1,2023 Q1,-0.09500542888165038,0.7372748900778515
bkk werra-meissner,2023,2,2023 Q2,0.06113299823393561,0.8990996466652451
bkk werra-meissner,2023,3,2023 Q3,-0.13237390536962867,0.8333471792269969
bkk werra-meissner,2023,4,2023 Q4,0.6627468307106685,0.8167825046208805
bkk werra-meissner,2024,1,2024 Q1,-0.14855830913633603,0.35619587313429985
bkk werra-meissner,2024,2,2024 Q2,0.04733887874484344,0.5424277056052922
bkk werra-meissner,2024,3,2024 Q3,-0.0135189941868325,0.5533906148577346
bkk werra-meissner,2024,4,2024 Q4,0.6050567874526771,0.4590670027150715
bkk werra-meissner,2025,1,2025 Q1,-0.4367839263515103,0.42533683262521715
bkk wirtschaft und finanzen,2016,1,2016 Q1,1.4894250819183794,-0.5350859547530964
bkk wirtschaft und finanzen,2016,2,2016 Q2,0.8218373936014088,-2.1024232757920336
bkk wirtschaft und finanzen,2016,3,2016 Q3,1.438136826783115,-3.8820602541225337
bkk wirtschaft und finanzen,2016,4,2016 Q4,1.2570313396854553,-3.4858802275746448
bkk wirtschaft und finanzen,2017,1,2017 Q1,1.201745932770251,1.8947905268796341
bkk wirtschaft und finanzen,2017,2,2017 Q2,1.2434884893295246,2.0906363224105045
bkk wirtschaft und finanzen,2017,3,2017 Q3,1.012448132780083,1.9826172907523492
bkk wirtschaft und finanzen,2017,4,2017 Q4,1.0242085661080074,2.9468224212203498
bkk wirtschaft und finanzen,2018,1,2018 Q1,0.4066142586066685,1.9525079175976694
bkk wirtschaft und finanzen,2018,2,2018 Q2,1.4848812095032398,2.3471891341976696
bkk wirtschaft und finanzen,2018,3,2018 Q3,1.0321894120776802,2.600743597553882
bkk wirtschaft und finanzen,2018,4,2018 Q4,1.2744220338090473,3.1745937238506823
bkk wirtschaft und finanzen,2019,1,2019 Q1,0.8683895793250481,0.9500419988913417
bkk wirtschaft und finanzen,2019,2,2019 Q2,-0.7526549128776163,0.32981249724681805
bkk wirtschaft und finanzen,2019,3,2019 Q3,-0.7116143777269894,-0.399027370795936
bkk wirtschaft und finanzen,2019,4,2019 Q4,0.0052314935914203504,-0.2210215049684725
bkk wirtschaft und finanzen,2020,1,2020 Q1,-0.1203180581711655,1.1690403288288982
bkk wirtschaft und finanzen,2020,2,2020 Q2,0.08903786728120253,1.2946365359421645
bkk wirtschaft und finanzen,2020,3,2020 Q3,-0.3453689167974882,0.6295193595814108
bkk wirtschaft und finanzen,2020,4,2020 Q4,-0.05776097458517119,0.18475079179520315
bkk wirtschaft und finanzen,2021,1,2021 Q1,0.08931855198865128,0.7726921054849556
bkk wirtschaft und finanzen,2021,2,2021 Q2,-0.02099737532808399,1.5805196114272253
bkk wirtschaft und finanzen,2021,3,2021 Q3,0.17851517378977214,1.5666730409160974
bkk wirtschaft und finanzen,2021,4,2021 Q4,1.6457023060796647,1.9904784672213163
bkk wirtschaft und finanzen,2022,1,2022 Q1,1.7273383520676497,0.2708515433307226
bkk wirtschaft und finanzen,2022,2,2022 Q2,4.82538395255715,0.03880628234031032
bkk wirtschaft und finanzen,2022,3,2022 Q3,2.8915429621391615,0.03692953448479128
bkk wirtschaft und finanzen,2022,4,2022 Q4,3.759575168006015,0.08092593867745682
bkk wirtschaft und finanzen,2023,1,2023 Q1,1.6667421531772273,0.9949930434031642
bkk wirtschaft und finanzen,2023,2,2023 Q2,1.7597006281463001,1.109824331674222
bkk wirtschaft und finanzen,2023,3,2023 Q3,0.6391734524122231,0.5622936235911491
bkk wirtschaft und finanzen,2023,4,2023 Q4,1.7008874195232295,0.5170984796319313
bkk wirtschaft und finanzen,2024,1,2024 Q1,0.9281834124641772,1.037581962803204
bkk wirtschaft und finanzen,2024,2,2024 Q2,-0.5551788438718427,0.8714362864026317
bkk wirtschaft und finanzen,2024,3,2024 Q3,0.3153633070530577,0.852078537414134
bkk wirtschaft und finanzen,2024,4,2024 Q4,1.100301627086962,0.7476722378792253
bkk wirtschaft und finanzen,2025,1,2025 Q1,-5.714765946718211,0.9712834693254442
bkk würth,2016,1,2016 Q1,0.00982994200334218,-0.07585055450161778
bkk würth,2016,2,2016 Q2,2.182032632199725,-1.6993388726694247
bkk würth,2016,3,2016 Q3,0.6444786456329357,-3.2946523275959168
bkk würth,2016,4,2016 Q4,2.2746822135142883,-3.434206707380092
bkk würth,2017,1,2017 Q1,0.33641715727502103,1.4689033772178601
bkk würth,2017,2,2017 Q2,1.4063518673744995,0.9697395018752138
bkk würth,2017,3,2017 Q3,0.707200587803086,0.40129047136717716
bkk würth,2017,4,2017 Q4,2.4441404468764247,0.7047017380165712
bkk würth,2018,1,2018 Q1,0.40950770052523816,1.2350056299339862
bkk würth,2018,2,2018 Q2,1.4628956467771965,0.7159578684387351
bkk würth,2018,3,2018 Q3,0.9699405802167075,0.09681414448457516
bkk würth,2018,4,2018 Q4,1.8433578537429682,0.19828114388631696
bkk würth,2019,1,2019 Q1,0.7987763426240653,1.1469132092500742
bkk würth,2019,2,2019 Q2,1.719777440566515,0.6145947041555175
bkk würth,2019,3,2019 Q3,1.1188463451019393,-0.014277431582579214
bkk würth,2019,4,2019 Q4,1.671994098844357,0.19837111308106517
bkk würth,2020,1,2020 Q1,0.25796049979846836,1.2004540830115167
bkk würth,2020,2,2020 Q2,1.6402669454048404,1.3401575005927355
bkk würth,2020,3,2020 Q3,0.5695751918360888,0.6548810478771715
bkk würth,2020,4,2020 Q4,1.297884055691025,0.29194684853044833
bkk würth,2021,1,2021 Q1,0.29507687529119425,0.7197132835800816
bkk würth,2021,2,2021 Q2,2.384639207184887,1.2881482827956299
bkk würth,2021,3,2021 Q3,0.8015728977616454,1.3364602079501222
bkk würth,2021,4,2021 Q4,1.897974493623406,1.4770463777662008
bkk würth,2022,1,2022 Q1,-0.07362143856290952,0.7131127436657361
bkk würth,2022,2,2022 Q2,1.21564871435939,0.5482739712209778
bkk würth,2022,3,2022 Q3,0.16741883825884407,0.06252346674174894
bkk würth,2022,4,2022 Q4,0.8429619940411307,0.44819628931280325
bkk würth,2023,1,2023 Q1,-0.26662823376810546,1.4651649048658277
bkk würth,2023,2,2023 Q2,1.5317919075144508,1.9582724676601762
bkk würth,2023,3,2023 Q3,0.13521206945630515,1.5058855942392533
bkk würth,2023,4,2023 Q4,0.9949541610404378,1.1073866625889472
bkk würth,2024,1,2024 Q1,0.4292449510942228,1.56907492302952
bkk würth,2024,2,2024 Q2,0.9599215246636771,1.5039604015736838
bkk würth,2024,3,2024 Q3,0.3955860920258172,1.3866619938135043
bkk würth,2024,4,2024 Q4,1.1682566016867135,1.1914886550354304
bkk würth,2025,1,2025 Q1,0.08882815169115135,1.4007115785028035
bkk zf & partner,2016,1,2016 Q1,0.8544346046014863,-0.05730990694932847
bkk zf & partner,2016,2,2016 Q2,4.587506802571005,0.3307948885461403
bkk zf & partner,2016,3,2016 Q3,1.3908420993418462,0.17516497593328825
bkk zf & partner,2016,4,2016 Q4,1.575655020319847,-0.022883980441111205
bkk zf & partner,2017,1,2017 Q1,0.2922179891578933,0.8346525219830458
bkk zf & partner,2017,2,2017 Q2,0.37986575353656377,0.4146704699750134
bkk zf & partner,2017,3,2017 Q3,0.8694354773078696,0.4195006870691471
bkk zf & partner,2017,4,2017 Q4,1.2155929377277557,0.2774854109429732
bkk zf & partner,2018,1,2018 Q1,0.30821963305921274,0.878245425670564
bkk zf & partner,2018,2,2018 Q2,-0.15363627935313828,0.44103649555573904
bkk zf & partner,2018,3,2018 Q3,0.0703038985501479,0.3576614215878482
bkk zf & partner,2018,4,2018 Q4,0.7330328738069989,0.22548812757970724
bkk zf & partner,2019,1,2019 Q1,0.159225191793981,0.6309384672257503
bkk zf & partner,2019,2,2019 Q2,0.08671203720734687,-0.3629172127766833
bkk zf & partner,2019,3,2019 Q3,0.156208978734576,0.011616984133857085
bkk zf & partner,2019,4,2019 Q4,1.2686929055426677,0.34479452372309866
bkk zf & partner,2020,1,2020 Q1,0.09188916354976899,0.5323001470107217
bkk zf & partner,2020,2,2020 Q2,-0.475833354883757,-0.046190441045230006
bkk zf & partner,2020,3,2020 Q3,0.31700662595816553,0.2164763724166049
bkk zf & partner,2020,4,2020 Q4,0.6695676949775947,-0.21540642176336666
bkk zf & partner,2021,1,2021 Q1,-0.32290849210739603,0.4368784351796842
bkk zf & partner,2021,2,2021 Q2,-1.2493546721734643,-0.46619938219868734
bkk zf & partner,2021,3,2021 Q3,-0.450909661229611,-0.48100309328643703
bkk zf & partner,2021,4,2021 Q4,0.4424488295456037,-0.40014472445121824
bkk zf & partner,2022,1,2022 Q1,-0.4770992366412214,0.3705328679577982
bkk zf & partner,2022,2,2022 Q2,0.1405324472346629,0.35725002455993643
bkk zf & partner,2022,3,2022 Q3,0.17574692442882248,0.8721307302455613
bkk zf & partner,2022,4,2022 Q4,0.23435454307410317,0.6837222463773092
bkk zf & partner,2023,1,2023 Q1,-0.3840175550882326,0.446051660585303
bkk zf & partner,2023,2,2023 Q2,0.10096374483708123,0.7560638950944663
bkk zf & partner,2023,3,2023 Q3,-0.06811453721411542,0.869253731555027
bkk zf & partner,2023,4,2023 Q4,0.6226241971424826,0.8403381803823674
bkk zf & partner,2024,1,2024 Q1,0.057317788054451896,0.4292268726740617
bkk zf & partner,2024,2,2024 Q2,-0.4205236365530081,0.5198967779949941
bkk zf & partner,2024,3,2024 Q3,-0.24971890280574222,0.5080004800718235
bkk zf & partner,2024,4,2024 Q4,-0.5688446162920244,0.5174854331492513
bkk zf & partner,2025,1,2025 Q1,-0.5720989704854932,0.4787400105558322
bkk24,2016,1,2016 Q1,0.8995750855010882,-0.029726839355158435
bkk24,2016,2,2016 Q2,0.35641652457938744,0.32837312629416415
bkk24,2016,3,2016 Q3,0.06447981167801034,0.02575476595992033
bkk24,2016,4,2016 Q4,0.6331314949676786,-0.16795788107908546
bkk24,2017,1,2017 Q1,0.17685263296980291,0.8623777921529019
bkk24,2017,2,2017 Q2,0.16233601525958544,0.8604387329056674
bkk24,2017,3,2017 Q3,0.10534739315849719,0.6298153865060562
bkk24,2017,4,2017 Q4,0.9187958512522135,0.36933420576187764
bkk24,2018,1,2018 Q1,0.21858361826075623,0.9371580685960782
bkk24,2018,2,2018 Q2,0.4792348250642815,0.8433759505100242
bkk24,2018,3,2018 Q3,0.022901523449168574,0.7634997040279615
bkk24,2018,4,2018 Q4,0.715757617990503,0.47717933985309063
bkk24,2019,1,2019 Q1,-0.12651721820266476,0.17263063132850637
bkk24,2019,2,2019 Q2,-0.2701793278175844,-0.5851508131778951
bkk24,2019,3,2019 Q3,-0.001984697978585109,-0.4514628814819311
bkk24,2019,4,2019 Q4,0.814734690232115,-0.3690876335059496
bkk24,2020,1,2020 Q1,-0.10434097844276011,0.2534071763160763
bkk24,2020,2,2020 Q2,0.20495841709037876,0.045114303248266145
bkk24,2020,3,2020 Q3,0.2861582032018251,0.1963619042165767
bkk24,2020,4,2020 Q4,0.9011305805869606,0.037931560653243414
bkk24,2021,1,2021 Q1,0.24780859458513926,0.5867544968199061
bkk24,2021,2,2021 Q2,2.0948651085239005,0.5932291186186165
bkk24,2021,3,2021 Q3,1.0662944605860347,0.573480411397371
bkk24,2021,4,2021 Q4,1.0559840662902453,0.5653833936904064
bkk24,2022,1,2022 Q1,-11.00729791288988,0.5589311883651558
bkk24,2022,2,2022 Q2,-1.352833638025594,0.2441737108680211
bkk24,2022,3,2022 Q3,-0.5686752091496347,0.44085890974675335
bkk24,2022,4,2022 Q4,0.3440086055403491,0.5381705664831048
bkk24,2023,1,2023 Q1,-0.3332767258215165,0.5290434750406233
bkk24,2023,2,2023 Q2,-0.4760281996123618,0.5052007025042345
bkk24,2023,3,2023 Q3,-0.2118666738002247,0.2224661456406957
bkk24,2023,4,2023 Q4,0.265931779920006,0.6084068526365908
bkk24,2024,1,2024 Q1,-0.7753596064381584,0.1493751042843353
bkk24,2024,2,2024 Q2,-0.8396206078896314,-0.16797495938470078
bkk24,2024,3,2024 Q3,-0.05108640123476919,-0.15421741941666978
bkk24,2024,4,2024 Q4,-1.2223503055875764,-0.0825373077759458
bkk24,2025,1,2025 Q1,-2.694043818121766,0.5770155074817973
bmw bkk,2016,1,2016 Q1,1.118533478328414,3.6771327729134073
bmw bkk,2016,2,2016 Q2,1.263208207439272,4.429105889196556
bmw bkk,2016,3,2016 Q3,0.9364306063619966,5.033991405047779
bmw bkk,2016,4,2016 Q4,1.9256302556094629,5.71129725577109
bmw bkk,2017,1,2017 Q1,0.3064091955529703,1.9056484122497248
bmw bkk,2017,2,2017 Q2,0.7285617439742553,1.3322431702052517
bmw bkk,2017,3,2017 Q3,0.8822217717413339,1.4089405493783
bmw bkk,2017,4,2017 Q4,1.7530322393962043,0.7969364127778645
bmw bkk,2018,1,2018 Q1,0.6319414822187466,0.5898784030621412
bmw bkk,2018,2,2018 Q2,1.1075874844969151,-1.2376780269928889
bmw bkk,2018,3,2018 Q3,0.9440627304840651,-1.2536427507110162
bmw bkk,2018,4,2018 Q4,1.7089547073165103,-1.2245894404517355
bmw bkk,2019,1,2019 Q1,0.6374628524761234,-0.20639603730931214
bmw bkk,2019,2,2019 Q2,1.1511353560855386,-2.3341124367397943
bmw bkk,2019,3,2019 Q3,0.7903846439554888,-2.190669712042462
bmw bkk,2019,4,2019 Q4,1.318524196282484,-1.4924974678315153
bmw bkk,2020,1,2020 Q1,0.21677299212197482,-0.13973892485128048
bmw bkk,2020,2,2020 Q2,1.084423927008253,-1.6597320796971449
bmw bkk,2020,3,2020 Q3,0.3583148431385221,-1.040499458864913
bmw bkk,2020,4,2020 Q4,1.1705613829223966,-0.7072985461300857
bmw bkk,2021,1,2021 Q1,-0.19731537928400683,0.03947256871627798
bmw bkk,2021,2,2021 Q2,1.0119119324825148,-0.18538258040208538
bmw bkk,2021,3,2021 Q3,0.6383859358667667,2.089275576233545
bmw bkk,2021,4,2021 Q4,1.1466850693936164,1.067502943294205
bmw bkk,2022,1,2022 Q1,0.15988752739452247,0.2046152606219592
bmw bkk,2022,2,2022 Q2,1.6052678657437351,0.18155206559531017
bmw bkk,2022,3,2022 Q3,1.5548497633188187,0.3564465042984542
bmw bkk,2022,4,2022 Q4,1.575055180277802,-0.3833511026393295
bmw bkk,2023,1,2023 Q1,0.8475299524043985,0.3634407204813296
bmw bkk,2023,2,2023 Q2,1.4126132694510989,0.34255840262542364
bmw bkk,2023,3,2023 Q3,1.2016484151335807,0.7685001099494112
bmw bkk,2023,4,2023 Q4,1.7633104568115794,0.47691412186661875
bmw bkk,2024,1,2024 Q1,0.9442900061082785,0.00902299601918842
bmw bkk,2024,2,2024 Q2,1.4565954320080516,-0.3794181359300661
bmw bkk,2024,3,2024 Q3,1.3200496616193582,0.22038053731593288
bmw bkk,2024,4,2024 Q4,1.4794481051891806,0.00638299721872905
bmw bkk,2025,1,2025 Q1,0.40782744578085045,0.4713431801258569
bosch bkk,2016,1,2016 Q1,0.686684683748246,-0.8038628149651957
bosch bkk,2016,2,2016 Q2,1.0104203632609607,-0.8221255791105946
bosch bkk,2016,3,2016 Q3,0.8591449431814552,-1.3187989857999514
bosch bkk,2016,4,2016 Q4,0.9252925976592188,-1.4409007641031826
bosch bkk,2017,1,2017 Q1,0.21712256129319704,-0.6909781510677488
bosch bkk,2017,2,2017 Q2,0.7902168400092672,-1.091738452178888
bosch bkk,2017,3,2017 Q3,0.46283353524058024,-0.8841208570941352
bosch bkk,2017,4,2017 Q4,0.815039267825119,-1.5425631723886712
bosch bkk,2018,1,2018 Q1,0.4220133964717717,-0.36705124326171323
bosch bkk,2018,2,2018 Q2,0.8123824183341886,-0.5064071710544932
bosch bkk,2018,3,2018 Q3,0.4344243423045696,-1.4998366598141515
bosch bkk,2018,4,2018 Q4,0.8825853779190772,-1.6743211976558778
bosch bkk,2019,1,2019 Q1,0.05740734096372574,0.14620810607875034
bosch bkk,2019,2,2019 Q2,0.7267424486917441,0.5004205800465049
bosch bkk,2019,3,2019 Q3,0.3298959285146376,0.15930709272024035
bosch bkk,2019,4,2019 Q4,0.5091842407181804,0.5693185344978813
bosch bkk,2020,1,2020 Q1,-0.16592627460210055,0.11047745954437355
bosch bkk,2020,2,2020 Q2,0.5575430386684976,-0.27990012782542995
bosch bkk,2020,3,2020 Q3,0.22682116294199356,-0.47552019749624497
bosch bkk,2020,4,2020 Q4,0.21987532601195278,0.11543926683291372
bosch bkk,2021,1,2021 Q1,-0.11669836972377497,0.77513156521849
bosch bkk,2021,2,2021 Q2,0.0952202918531154,0.9403558723116024
bosch bkk,2021,3,2021 Q3,0.17275088272199365,0.4535294358952446
bosch bkk,2021,4,2021 Q4,0.25809684166370506,0.3340340357784637
